지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2021-05-25,17.6,13.3,406,22.8,1258,.58,0,,0,,0,10.2,270,1054,4.5,200,935,1.5,1304,9.3,29,1644,62.1,11.8,1000.9,1011.6,2359,1006.8,1041,1009.1,14.3,8.7,1200,3.73,24.88,,,,,,5.4,2,22.5,11.6,,,,,,,,,,4.5,6.5,,
156,2021-05-26,18.3,13.6,501,24.9,1357,,,,,,,10.4,160,2036,5.5,180,1921,2,1693,9.3,28,1031,59.8,11.8,1000.8,1012.3,608,1005.9,1744,1008.9,14.3,2.5,1300,2.28,15.72,,,,,,10,8.4,21.1,12.5,,,,,,,,,,3.3,4.8,,
156,2021-05-27,16.8,13.8,313,22.8,1444,1.18,0,,0,,0,7.4,250,1325,3.8,180,7,1.2,1037,13.8,50,1756,84.9,15.9,995.6,1006.8,2249,1001.5,629,1003.8,14.3,5.4,1300,2.58,14.99,,,,,,5.9,4.6,21.5,11.5,,,,,,,,,,2.7,3.8,,
156,2021-05-28,17.9,12.9,440,23.6,1047,1.78,8.8,1334,10,1255,10,13.6,230,1147,7.2,200,1105,2,1768,14.2,52,1647,80.6,16.4,994.8,1006.7,1,998.5,1310,1003,14.3,9.2,1000,2.97,19.25,,,,,,4.1,3.6,21.4,9.6,,,,,,,,,,3.1,4.5,,
156,2021-05-29,19.4,13.1,520,25.9,1501,,,,,,,4.9,250,1233,2.8,200,938,1,826,12.7,34,1418,68.8,14.8,999,1009.2,2316,1005.6,1,1007.2,14.3,12.8,1200,3.45,29.2,,,,,,1.1,1.1,24.6,10,,,,,,,,,,4.7,6.7,,
156,2021-05-30,22.1,15.1,511,29.5,1502,.22,0,,0,,0,7.8,200,1732,4.9,200,1737,1.5,1253,9.5,25,1153,49.1,12.1,1000.6,1010.4,2358,1006.6,1436,1008.7,14.3,12.4,1200,3.56,29.57,,,,,,2.4,2.1,30.7,12.3,,,,,,,,,,6.5,9.2,,
156,2021-05-31,23.7,17.8,528,29.3,1523,,,,,,,5.6,270,1310,3.6,200,956,1.2,1050,10,28,33,43,12.5,1002.6,1012.7,2207,1009,328,1010.6,14.4,11.2,1200,3.54,28.51,,,,,,3,2.3,32.9,15.3,,,,,,,,,,5.8,8.3,,
156,2021-06-01,23.5,17.1,530,29.6,1446,,,,,,,5.1,200,1533,3.1,200,1214,.9,738,12.2,27,1331,51.3,14.4,1005.6,1015.1,909,1011.6,58,1013.7,14.4,11.8,1300,3.47,27.42,,,,,,4,0,29.2,13.5,,,,,,,,,,5,7.1,,
156,2021-06-02,23.4,19,538,28.4,1213,,,,,,,8,160,1651,4,200,1712,1.4,1216,15.1,35,1019,61,17.2,1004.7,1014.7,614,1011.3,1701,1012.7,14.4,7.5,1100,2.86,21.53,,,,,,6.6,.8,28.1,16.5,,,,,,,,,,4,5.7,,
156,2021-06-03,19.8,18.2,2244,21.5,518,15.13,2.7,1134,7.5,1045,22.7,7.4,180,530,3.1,180,537,.9,777,18.4,66,407,92.6,21.3,995.7,1011.3,1,999.3,1624,1003.8,14.4,0,900,.76,5.13,,,,,,9.5,7,20.2,17.1,,,,,,,,,,1.2,1.8,,
156,2021-06-04,20,16.3,606,25.2,1508,2.63,.4,43,1.1,36,1.4,6.8,270,1527,2.7,200,2359,1,847,12.6,26,1619,67.1,14.9,995.4,1005.2,2157,1001.6,204,1003.5,14.4,11.1,1200,3.77,29.77,,,,,,4.6,2.4,26.5,14.4,,,,,,,,,,4.8,6.8,,
156,2021-06-05,20.9,14.9,546,27,1547,,,,,,,7.8,200,1114,5.2,200,1118,2.1,1802,17.3,59,1646,81.1,19.9,995.5,1005.4,2307,1001.6,1525,1003.5,14.4,9,1400,2.96,22.66,,,,,,2.9,2.5,24.8,12.2,,,,,,,,,,4,5.7,,
156,2021-06-06,22.8,17.4,500,28.7,1413,.1,0,,0,,0,8.1,200,1930,4.8,200,1855,2,1705,14.1,32,1527,61.6,16.3,999.9,1012.3,2351,1005.2,136,1007.9,14.4,10.6,1300,3.29,25.15,,,,,,1.6,1.1,27.2,15.6,,,,,,,,,,5.3,7.5,,
156,2021-06-07,24.1,17.4,558,30.3,1459,,,,,,,5.1,180,1632,3,230,1855,.9,767,14.1,27,1426,56.3,16.1,1005.6,1015,2228,1012,206,1013.6,14.5,10.6,1300,3.33,25.55,,,,,,4.1,1,28.3,13.9,,,,,,,,,,4.9,7.1,,
156,2021-06-08,25.5,18.7,526,31.9,1446,,,,,,,5.3,160,1932,2.9,180,1913,1,822,15.8,34,1521,57.5,18.2,1006.7,1016.1,922,1013.2,1739,1014.7,14.5,11.7,1200,3.58,28.42,,,,,,3.8,0,32.1,15.3,,,,,,,,,,5.2,7.4,,
156,2021-06-09,26,20.2,526,32.1,1420,,,,,,,7.6,160,1606,4.1,180,1610,1.2,1071,17.4,44,1713,61.5,20.1,1006.5,1016.2,731,1012.6,1527,1014.5,14.5,12.2,1200,3.55,28.61,,,,,,3.3,0,32.2,17.3,,,,,,,,,,5.4,7.8,,
156,2021-06-10,23.6,21.2,2348,26.4,1309,7.97,1.3,2342,5.7,2256,9.7,11.3,180,2039,5.4,180,2144,2,1702,17.4,38,832,70.8,20.3,1003.6,1014.5,19,1009.3,2021,1011.6,14.5,2.2,1200,1.77,11.99,,,,,,9.3,4,25.5,18.9,,,,,,,,,,2.2,3.2,,
156,2021-06-11,24.3,20,216,29.6,1621,4.92,2.2,50,12.1,43,27.4,9.1,180,2,4.2,160,211,1.1,957,21.1,53,1545,84.4,25.1,1001.8,1011.8,2322,1007.9,336,1009.8,14.5,6.6,1300,3.51,23.36,,,,,,7,4.4,28.9,19.9,,,,,,,,,,4.4,6.3,,
156,2021-06-12,25.1,21.3,448,30.3,1351,,,,,,,7.6,270,1654,3.4,250,1647,1.1,908,21.7,52,1352,83.4,26,1002.8,1012.4,805,1009,1737,1010.8,14.5,8.1,1200,2.98,21.84,,,,,,7.4,5,30.8,20.7,,,,,,,,,,3.6,5.1,,
156,2021-06-13,23.9,20.2,325,30,1457,,,,,,,6.3,230,1847,2.9,250,1739,1.2,1048,20.6,54,1351,83.8,24.3,1000.5,1011.4,21,1005.6,1734,1008.5,14.5,7.4,1200,3.51,25.61,,,,,,6,5.5,30.6,20.1,,,,,,,,,,4.5,6.4,,
156,2021-06-14,23.4,18.9,514,27.5,1356,,,,,,,7.3,200,1328,4,180,1549,1.5,1316,20,62,1359,82.3,23.4,997.8,1007.9,524,1003.9,1721,1005.8,14.5,4.5,900,2.48,20.03,,,,,,7.5,3.8,28.3,18.9,,,,,,,,,,3.1,4.4,,
156,2021-06-15,20.9,19.4,2106,22.6,5,11.62,3.3,1556,8.7,1523,21.2,10.1,50,1702,5.7,50,2129,2.3,1950,19.7,80,225,93.8,23,994.3,1005.5,19,1000.3,1752,1002.3,14.5,0,1200,.77,5.95,,,,,,9.6,7.5,22.3,20,,,,,,,,,,1.5,2.1,,
156,2021-06-16,23.4,19.7,109,28,1612,,,,,,,8.8,50,502,4.3,50,754,2.9,2541,18.8,56,1541,76.9,21.7,994.9,1005.9,2214,1000.1,304,1002.9,14.5,8.5,1000,3.07,24.6,,,,,,7.1,7.1,29.4,19.2,,,,,,,,,,4.2,6,,
156,2021-06-17,22.4,19.9,402,25.7,1030,2.08,.7,2125,.9,2056,.9,3.5,200,2240,2.1,200,2241,.6,518,19.1,60,1034,82.9,22.1,997.8,1007,842,1005,1644,1005.8,14.5,2.5,1000,2.69,10.65,,,,,,8.6,6.9,24.8,18.8,,,,,,,,,,1.5,2.2,,
156,2021-06-18,21.3,19,533,23.6,1420,6.42,.7,326,2.5,256,4.1,3.9,200,108,2.4,180,126,.7,567,20.8,91,1256,97.4,24.6,994.4,1005.3,1,1000.4,1739,1002.4,14.5,,,,,,,,,,9.6,7.5,23.3,19.7,,,,,,,,,,,,,
156,2021-06-19,23.1,18.7,430,29,1524,,,,,,,4.1,290,1703,1.8,250,1258,.6,543,18.9,36,1625,80,21.9,993.5,1003,2229,999.8,1609,1001.5,14.5,8.8,1100,3.44,24.58,,,,,,4.6,2.3,28.5,16.7,,,,,,,,,,4.5,6.4,,
156,2021-06-20,24,18.6,533,30.5,1524,,,,,,,7.2,200,1652,4.6,200,1713,1.4,1210,15.6,30,1402,64.8,18.1,994.7,1004.2,2339,1001.4,1719,1002.6,14.5,10.4,1300,3.6,27.47,,,,,,5.8,1.6,28.1,18.2,,,,,,,,,,5.6,8,,
156,2021-06-21,25.1,19.3,525,32.8,1544,,,,,,,6,360,1559,3.4,20,1358,1.1,928,14.5,27,1544,55.4,16.7,996.6,1006.8,2240,1002.9,235,1004.5,14.5,12.7,1200,3.73,30.89,,,,,,1.9,.4,31,16.6,,,,,,,,,,6,8.6,,
156,2021-06-22,24.3,19.5,452,29.7,1600,,,,,,,6.9,230,1708,3.7,200,1906,1.5,1280,18.2,48,1552,70,20.9,1000.4,1009.9,2214,1006.6,1549,1008.4,14.5,9.5,1100,3.33,25.03,,,,,,3.6,2.6,29.1,16.1,,,,,,,,,,4.4,6.3,,
156,2021-06-23,23,20.8,507,27.6,1304,1.15,.2,,.2,,.2,8.5,230,1336,4.7,230,1343,2,1717,19.4,57,1302,81.1,22.6,1002.1,1012.1,2317,1008.9,1644,1010.2,14.5,4.1,1200,2.96,15.77,,,,,,6.8,6.8,26.2,20.8,,,,,,,,,,3,4.3,,
156,2021-06-24,23,20,515,27.5,1553,.9,0,,0,,0,4.9,200,1406,3.4,200,1413,1.1,967,19,52,1239,79.6,22,1003.2,1012.5,744,1009.7,1731,1011.3,14.5,3.9,1200,2.21,16.34,,,,,,7.1,6.3,29.5,17.9,,,,,,,,,,2.8,4,,
156,2021-06-25,23.4,19.4,450,28.8,1241,1.18,4.7,1955,6.4,1915,6.4,5.4,200,1758,3.6,200,1803,.9,781,19.5,51,1448,81.1,22.7,1002.7,1012.4,709,1008.6,1702,1010.8,14.5,4.7,1100,3.23,18.37,,,,,,6.8,4.4,26,17.1,,,,,,,,,,3.1,4.4,,
156,2021-06-26,23.9,20.2,548,29.2,1446,1.73,.1,,.2,,.3,6.4,200,1839,4.1,200,1841,1.2,1070,19.6,47,1317,79.3,22.9,1001.8,1011.6,1,1008,1748,1009.8,14.5,3.6,1000,2.54,17.02,,,,,,8.1,6.4,27.4,20.8,,,,,,,,,,3.4,4.9,,
156,2021-06-27,24.7,20,543,29.5,1450,2.58,.6,1824,.9,1745,.9,5.7,250,1644,3.4,230,1426,.9,753,19.8,53,1146,76.4,23.2,998.8,1009.5,1,1004.8,1554,1006.7,14.5,7.4,1100,3.16,19.62,,,,,,5.1,4.1,29.2,18.2,,,,,,,,,,3.3,4.8,,
156,2021-06-28,22.8,20,1533,28.8,1300,3.3,11.2,1509,15.2,1510,18.8,8.5,110,1459,3.4,200,1346,.8,700,21.1,61,1138,91.3,25,996.9,1006.2,40,1003.2,1355,1004.9,14.5,5,1100,2.76,15.34,,,,,,5.4,4.4,24.9,19.2,,,,,,,,,,2.3,3.3,,
156,2021-06-29,23.2,19.7,214,29.3,1442,.57,1.1,1634,1.1,1630,1.1,5.9,230,1620,3,230,1624,.8,660,21,58,1404,88.3,24.9,997.9,1007.5,2245,1004.3,1541,1005.9,14.5,3.8,1200,3.34,18.5,,,,,,6.9,5.9,27,18.8,,,,,,,,,,3.3,4.6,,
156,2021-06-30,23.9,20.7,522,28.8,1428,1.47,1.8,1736,2.6,1725,3,4.4,50,1139,2.3,230,2224,.9,766,20.9,60,1354,84.6,24.8,998.7,1008.4,1044,1005.2,1801,1006.7,14.5,2.4,1200,2.69,16.01,,,,,,7,4.3,26.5,20.6,,,,,,,,,,2.9,4.1,,
156,2021-07-01,25.7,20.3,547,31.2,1710,,,,,,,8.8,200,1901,4,200,1904,1,869,20.9,47,1717,77.6,24.8,998.3,1007.7,915,1004.1,1553,1006.2,14.5,8.6,1200,3.51,23.86,,,,,,4.8,1.4,28.2,18.8,,,,,,,,,,4.1,5.9,,
156,2021-07-02,26.1,22.4,506,31.4,1446,.7,0,,0,,0,7.2,200,1724,4.3,200,1745,1,897,22.4,57,1448,81.8,27.1,1000,1010.3,2255,1006.5,1542,1007.9,14.5,4,1000,2.84,17.21,,,,,,7.1,4,28.6,21.3,,,,,,,,,,3.1,4.4,,
156,2021-07-03,23.7,22.4,1440,25.4,941,14.75,1.8,2028,6.3,2126,27,10.2,180,2148,5.2,180,2113,1.6,1390,22.6,77,702,93.9,27.4,997.1,1009.9,7,1001.8,2303,1005,14.5,.3,1100,.73,5.56,,,,,,9,5.5,24.8,20.3,,,,,,,,,,.9,1.3,,
156,2021-07-04,23.1,21.9,1022,25.4,138,3.68,.8,206,1.2,139,1.6,14.6,230,135,8,200,138,3,2564,22.5,88,1621,96.6,27.2,999.1,1011,2337,1001.3,132,1007.1,14.5,.1,1200,1.36,8.93,,,,,,9.6,6.8,25,21.6,,,,,,,,,,1.4,2,,
156,2021-07-05,21.9,20.1,1402,23.1,2206,14.8,4.1,1357,6.3,1330,29.1,5.6,180,2141,3,180,2057,1.1,945,21.6,96,945,98.6,25.9,1001.7,1012.6,1355,1007.5,2354,1009.7,14.5,0,1200,.68,5.21,,,,,,10,6.4,23.6,21.3,,,,,,,,,,.8,1.2,,
156,2021-07-06,23.1,21.4,554,24.5,2252,21.37,8.6,853,30.1,445,119.5,4.5,230,1912,2.9,200,543,.9,807,22.9,99,1,99,27.9,999.8,1009.6,2347,1006.1,253,1007.9,14.4,0,1100,.55,3.27,,,,,,10,7.6,23.6,22.2,,,,,,,,,,.7,1,,
156,2021-07-07,25.2,24.1,5,27.8,1325,14.3,3.2,1455,7.1,1412,17.9,7.6,200,1451,4.6,200,1453,1.7,1472,25,99,1,99,31.8,999.4,1009.5,1,1005.3,1645,1007.4,14.4,.1,1300,1.56,7,,,,,,10,7.1,26,24.4,,,,,,,,,,1.2,1.7,,
156,2021-07-08,25.6,23.3,639,29.8,1623,5.45,.4,520,.7,515,.9,5.8,200,138,3.8,200,138,1.3,1084,25,82,1629,96.9,31.6,997.7,1006.8,920,1004.1,1648,1005.7,14.4,.8,1100,1.81,11.66,,,,,,9.5,6.9,27.5,24.3,,,,,,,,,,1.9,2.8,,1.03
156,2021-07-09,25.8,23.5,455,30.2,1408,1.22,2.3,436,2.8,422,4.2,6.6,250,1724,3.8,200,1430,1.4,1208,24.8,70,1354,94.4,31.2,997.7,1007.8,2333,1004.2,1542,1005.7,14.4,4.7,1300,2.86,17.77,,,,,,7.5,6.5,28.3,24.1,,,,,,,,,,3.3,4.6,,
156,2021-07-10,26.4,23.7,150,31.3,1418,,,,,,,9.1,230,1624,6,200,1626,2.2,1904,24.6,69,1324,90.9,31,1000.5,1011.2,2359,1006.8,1634,1008.4,14.4,4.9,1300,2.94,19.24,,,,,,5.6,5.6,28.9,23.1,,,,,,,,,,3.2,4.6,,
156,2021-07-11,27.2,23.1,441,31.8,1520,.18,0,,0,,0,6,230,1609,3.6,200,1426,1.6,1382,25.3,71,1503,90.5,32.4,1002.5,1011.7,803,1009.3,1532,1010.4,14.4,4,1400,2.62,17.66,,,,,,6.1,5.1,31.1,23.3,,,,,,,,,,3.1,4.4,,
156,2021-07-12,28.1,24.9,322,32.4,1314,,,,,,,6.7,180,2046,4.4,200,1845,1.8,1584,25.7,65,1249,87.5,33,1002.2,1011.5,749,1008.6,1806,1010.1,14.4,6.3,1200,2.7,21.16,,,,,,6.5,3.6,32.5,24.4,,,,,,,,,,4.2,6,,
156,2021-07-13,28.4,25.5,556,32.3,1235,,,,,,,8.1,180,1618,5.1,180,1632,2.6,2255,24.7,58,1536,81.5,31.2,1002.3,1011.4,2328,1009.2,1629,1010.2,14.3,8.1,1200,3.21,22.3,,,,,,5.6,2.3,33.6,23.9,,,,,,,,,,4.3,6.1,,
156,2021-07-14,28.2,26,544,31.4,1631,,,,,,,7,200,2112,4.1,180,2108,2.3,1956,25.3,66,1624,84.8,32.2,1004.6,1014.1,2400,1011.1,1,1012.5,14.3,2.2,1500,2.05,16.15,,,,,,7.9,1.5,33.8,24.4,,,,,,,,,,3.2,4.5,,
156,2021-07-15,28.7,24,540,33.4,1404,,,,,,,7,180,1138,4.3,180,1520,1.6,1415,24.2,53,1327,78.4,30.1,1006.3,1015.3,2327,1012.8,1607,1014.2,14.3,9.6,1100,3.56,26.02,,,,,,6,2.3,36.1,22.6,,,,,,,,,,4.9,7,,
156,2021-07-16,25.9,22.8,2328,32.7,1333,1.52,1.2,1436,1.4,1433,1.4,7.8,50,1703,4.4,200,1416,1.2,1023,24.5,60,1120,92.5,30.7,1006.4,1015.8,635,1012,1603,1014.4,14.3,6.8,1100,2.75,18,,,,,,5.4,4.1,30.1,22.4,,,,,,,,,,3.2,4.5,,
156,2021-07-17,26.2,21.5,508,31.6,1435,.2,.2,,.2,,.2,6.2,160,1722,3.8,180,1729,1.5,1258,22.6,58,1436,82.1,27.5,1003.4,1014,1,1009.3,1706,1011.4,14.3,9.5,1000,3.05,23.31,,,,,,5.6,4.6,29.8,21,,,,,,,,,,4.2,6.1,,
156,2021-07-18,27.3,23.4,516,32.1,1509,,,,,,,6.6,180,1326,3.3,180,1710,1.3,1163,22.8,53,1244,77.8,27.8,1002.7,1012,2334,1009.3,1516,1010.6,14.3,6.4,900,2.91,22.12,,,,,,5.9,5.3,36.3,21.5,,,,,,,,,,3.8,5.4,,
156,2021-07-19,27.8,24.1,543,32.5,1356,,,,,,,5.9,180,1555,3.4,180,1558,1.2,1039,23.4,56,1336,78.4,28.8,1004.7,1014,2335,1011.5,214,1012.6,14.2,7.9,1300,3.48,20.79,,,,,,6,3.9,35.7,23.4,,,,,,,,,,3.9,5.6,,
156,2021-07-20,27.7,24.7,518,31.1,1223,,0,,0,,0,5.3,50,1655,2.5,50,1236,.9,809,23.9,55,1827,81.5,29.7,1005.7,1014.9,809,1012.3,1841,1013.6,14.2,3.2,1200,2.59,17.52,,,,,,7.5,3.5,32.3,23,,,,,,,,,,3.3,4.7,,
156,2021-07-21,29,23.2,458,35.1,1413,,,,,,,6.5,50,1510,3.6,50,1526,1.3,1138,23.4,47,1203,74.6,28.8,1003.7,1013.5,1,1009.7,1705,1011.6,14.2,10.9,1200,3.63,26.22,,,,,,3.8,.3,36.8,20.7,,,,,,,,,,5.4,7.7,,
156,2021-07-22,28.7,23.7,430,32.9,1258,,,,,,,7.3,50,804,3.6,50,804,1.8,1528,22.4,51,1255,70.5,27.2,1002.1,1011.8,3,1008.6,1823,1010,14.2,10.6,1200,3.59,23.56,,,,,,4.8,.9,35,21.2,,,,,,,,,,4.3,6.2,,
156,2021-07-23,28.7,24.4,631,33.6,1421,,,,,,,6.9,70,1318,3.4,180,1550,1.3,1160,22.5,49,1140,70.9,27.4,1000.7,1010.1,811,1007.1,1812,1008.6,14.1,7.9,1200,3.68,22.38,,,,,,6.8,1.6,33.4,22.3,,,,,,,,,,4.4,6.3,,
156,2021-07-24,29.1,25.8,545,32.8,1547,,,,,,,6.1,70,1515,3.1,50,712,1.4,1225,22.3,49,1512,68.3,27,999.7,1008.8,758,1006.1,1913,1007.5,14.1,9.1,1100,2.62,22.86,,,,,,7.9,1.6,35.9,23.9,,,,,,,,,,4.5,6.4,,
156,2021-07-25,29,25.5,409,34,1357,,,,,,,8.2,50,1320,3.9,50,1329,1.8,1534,20.6,47,1311,61.5,24.2,997.8,1007.1,142,1004.3,1536,1005.6,14.1,8,1300,3.48,22.94,,,,,,6.6,1.4,35.9,22.6,,,,,,,,,,5.1,7.3,,
156,2021-07-26,28.3,24.7,504,32.8,1645,,,,,,,7.5,50,201,3.2,50,202,1.6,1356,21.5,48,1709,67.3,25.6,995.9,1005.5,3,1002.4,1737,1003.8,14.1,8.3,1200,2.65,20.25,,,,,,5.1,1.6,34.4,22,,,,,,,,,,4,5.7,,
156,2021-07-27,28.3,23,602,34.3,1609,,,,,,,6.2,180,1807,3.6,180,1808,1.4,1182,21.5,47,1533,67.9,25.6,994.8,1004.1,1,1000.7,1648,1002.6,14,9.7,1000,3.01,19.96,,,,,,1.8,1.5,32.8,19.9,,,,,,,,,,4,5.8,,
156,2021-07-28,28.9,24.7,529,33.9,1302,,,,,,,6.9,180,1947,4.6,200,1655,1.4,1170,22.9,47,1342,71.9,28,994.8,1004.2,735,1000.4,1620,1002.7,14,7.3,1000,3.11,19.15,,,,,,4.4,4,34.3,22.2,,,,,,,,,,3.9,5.6,,
156,2021-07-29,29,25,612,34.6,1520,,,,,,,7.3,230,1728,4.7,200,1750,1.6,1344,23.2,47,1523,72.9,28.5,994.2,1003.7,1,1000.5,1500,1002,14,7.7,1000,2.58,20.75,,,,,,4.9,2.3,39.2,22.5,,,,,,,,,,4.2,6,,
156,2021-07-30,28.1,23.6,626,33.2,1302,1.23,.3,2157,.4,2151,.4,7.2,230,1507,4.3,200,1155,1.7,1510,23.4,53,1010,77.5,28.9,993.3,1002.5,543,999.8,1708,1001.1,14,6.9,1100,3.41,20.07,,,,,,6.3,3.6,32.6,20.1,,,,,,,,,,3.8,5.5,,
156,2021-07-31,29.1,25.2,534,34,1611,3.28,9.3,126,23.9,101,25.4,5.8,270,1636,3,200,1417,.9,781,24.9,51,1441,80.1,31.7,993,1002.3,814,999.3,1711,1000.8,13.9,8.4,1300,3.36,23.36,,,,,,6.3,5.4,33.3,25.7,,,,,,,,,,4.5,6.4,,
156,2021-08-01,28.2,25.7,1854,32.6,1304,1.88,1,1830,1,,1,6.7,250,1652,3.8,200,1544,1.3,1110,25.5,63,1423,86.3,32.6,992.7,1001.9,2213,998.5,1549,1000.5,13.9,3.3,1200,2.47,16.19,,,,,,8.6,4.8,31.3,25.4,,,,,,,,,,2.9,4.1,,
156,2021-08-02,26.9,24.5,2238,30.4,946,5.9,9.1,2221,24.5,2159,45.3,5.9,200,2222,3.4,200,2229,.8,733,26.2,74,1008,96.1,34.1,995.4,1006.2,2232,1001,247,1003.3,13.9,2.4,900,1.83,12.71,,,,,,9.3,5.5,30.7,24.9,,,,,,,,,,1.9,2.7,,
156,2021-08-03,27,23.3,654,31.3,1445,6.43,1.2,159,3.7,146,9.9,6.4,200,1603,4,200,1602,1.2,1054,25.1,62,1654,90.5,31.9,999.9,1010,2348,1005,106,1007.8,13.9,5.6,1400,2.45,17.07,,,,,,7,3.4,29.9,24,,,,,,,,,,3.3,4.7,,
156,2021-08-04,28.6,23.6,548,34.2,1614,.2,0,,0,,0,5.4,160,1749,3.3,160,1759,1,899,24.3,53,1606,79.5,30.5,1000.9,1010.6,902,1006.7,1625,1008.8,13.8,9.1,1500,2.86,23.1,,,,,,3.4,2.5,30.9,23.1,,,,,,,,,,4.4,6.2,,
